"Alekhine Defense, Normal Variation",https://old.chesstempo.com/gamedb/opening/35,1.e4 Nf6 2.e5 Nd5 3.d4 d6
"Alekhine Defense, Normal Variation",https://old.chesstempo.com/gamedb/opening/34,1.e4 Nf6 2.e5 Nd5
"Alekhine Defense, Saemisch Attack",https://old.chesstempo.com/gamedb/opening/36,1.e4 Nf6 2.e5 Nd5 3.Nc3
"Alekhine Defense, Scandinavian Variation",https://old.chesstempo.com/gamedb/opening/37,1.e4 Nf6 2.Nc3 d5
"Alekhine Defense, Spielmann Gambit",https://old.chesstempo.com/gamedb/opening/40,1.e4 Nf6 2.Nc3 d5 3.e5 Nfd7 4.e6
"Alekhine Defense, Steiner Variation",https://old.chesstempo.com/gamedb/opening/41,1.e4 Nf6 2.e5 Nd5 3.c4 Nb6 4.b3
"Alekhine Defense, Two Pawn Attack",https://old.chesstempo.com/gamedb/opening/42,1.e4 Nf6 2.e5 Nd5 3.c4
"Alekhine Defense, Two Pawn Attack, Lasker Variation",https://old.chesstempo.com/gamedb/opening/43,1.e4 Nf6 2.e5 Nd5 3.c4 Nb6 4.c5
"Amar Opening, General",https://old.chesstempo.com/gamedb/opening/45,1.Nh3
"Anderssen Opening, General",https://old.chesstempo.com/gamedb/opening/49,1.a3
"Benko Gambit, Accepted, Central Storming Variation",https://old.chesstempo.com/gamedb/opening/57,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 g6 6.Nc3 Bxa6 7.f4
"Benko Gambit, Accepted, Dlugy Variation",https://old.chesstempo.com/gamedb/opening/58,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.f3
"Benko Gambit, Accepted, Fianchetto Variation",https://old.chesstempo.com/gamedb/opening/59,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 Bxa6 6.Nc3 g6 7.Nf3 d6 8.g3 Bg7 9.Bg2
"Benko Gambit, Accepted, Fully Accepted Variation",https://old.chesstempo.com/gamedb/opening/60,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6
"Benko Gambit, Accepted, King Walk Variation",https://old.chesstempo.com/gamedb/opening/61,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 Bxa6 6.Nc3 d6 7.e4 Bxf1 8.Kxf1 g6 9.g3 Bg7 10.Kg2 O-O 11.Nf3
"Benko Gambit, Accepted, Modern Variation",https://old.chesstempo.com/gamedb/opening/62,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.e3
"Benko Gambit, Accepted, Pawn Return Variation",https://old.chesstempo.com/gamedb/opening/63,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.b6
"Benko Gambit, Accepted, Yugoslav with 7...Bxf1, Nge2",https://old.chesstempo.com/gamedb/opening/64,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 Bxa6 6.Nc3 d6 7.e4 Bxf1 8.Kxf1 g6 9.Nge2
"Benko Gambit, Accepted, Yugoslav without 7...Bxf1",https://old.chesstempo.com/gamedb/opening/65,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 Bxa6 6.Nc3 d6 7.e4
"Benko Gambit, Declined, Bishop Attack",https://old.chesstempo.com/gamedb/opening/66,1.d4 Nf6 2.c4 c5 3.d5 b5 4.Bg5
"Benko Gambit, Declined, Main Line",https://old.chesstempo.com/gamedb/opening/68,1.d4 Nf6 2.c4 c5 3.d5 b5 4.Nf3
"Benko Gambit, Declined, Pseudo-Saemisch",https://old.chesstempo.com/gamedb/opening/69,1.d4 Nf6 2.c4 c5 3.d5 b5 4.f3
"Benko Gambit, Declined, Quiet Line",https://old.chesstempo.com/gamedb/opening/70,1.d4 Nf6 2.c4 c5 3.d5 b5 4.Nd2
"Benko Gambit, Declined, Sosonko Variation",https://old.chesstempo.com/gamedb/opening/71,1.d4 Nf6 2.c4 c5 3.d5 b5 4.a4
"Benko Gambit, General",https://old.chesstempo.com/gamedb/opening/72,1.d4 Nf6 2.c4 c5 3.d5 b5
"Benko Gambit, Zaitsev System",https://old.chesstempo.com/gamedb/opening/74,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.Nc3
"Benko Gambit, Zaitsev Variation, Nescafe Frappe Attack",https://old.chesstempo.com/gamedb/opening/75,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.Nc3 axb5 6.e4 b4 7.Nb5
"Benoni Defense, Benoni Gambit Accepted",https://old.chesstempo.com/gamedb/opening/78,1.d4 c5 2.dxc5
"Benoni Defense, Benoni Gambit, Schlenker Defense",https://old.chesstempo.com/gamedb/opening/77,1.d4 c5 2.dxc5 Na6
"Benoni Defense, Benoni-Indian Defense",https://old.chesstempo.com/gamedb/opening/79,1.d4 c5 2.d5 Nf6
"Benoni Defense, Benoni-Indian Defense, Kingside move order",https://old.chesstempo.com/gamedb/opening/80,1.d4 c5 2.d5 Nf6 3.Nf3
"Benoni Defense, Classical Variation, Argentine Counterattack",https://old.chesstempo.com/gamedb/opening/84,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O a6 10.a4 Bg4
"Benoni Defense, Classical Variation, Averbakh-Grivas Attack",https://old.chesstempo.com/gamedb/opening/2827,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Bg5
"Benoni Defense, Classical Variation, Czerniak Defense",https://old.chesstempo.com/gamedb/opening/85,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O Re8
"Benoni Defense, Classical Variation, Czerniak Defense",https://old.chesstempo.com/gamedb/opening/86,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O Re8 10.Nd2 Na6
"Benoni Defense, Classical Variation, Czerniak Defense",https://old.chesstempo.com/gamedb/opening/87,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O Re8 10.Nd2 Na6 11.f3
"Benoni Defense, Classical Variation, Czerniak Defense, Tal Line",https://old.chesstempo.com/gamedb/opening/88,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O Re8 10.Nd2
"Benoni Defense, Classical Variation, Full line",https://old.chesstempo.com/gamedb/opening/82,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O a6 10.a4
"Benoni Defense, Classical Variation, General",https://old.chesstempo.com/gamedb/opening/83,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3
"Benoni Defense, Classical Variation, Main line",https://old.chesstempo.com/gamedb/opening/89,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O
"Benoni Defense, Classical Variation, New York Variation",https://old.chesstempo.com/gamedb/opening/2839,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.h3
"Benoni Defense, Classical Variation, Traditional Variation",https://old.chesstempo.com/gamedb/opening/2828,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2
"Benoni Defense, Czech Benoni Defense",https://old.chesstempo.com/gamedb/opening/91,1.d4 Nf6 2.c4 c5 3.d5 e5
"Benoni Defense, Fianchetto Variation",https://old.chesstempo.com/gamedb/opening/92,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.g3 Bg7 8.Bg2 O-O
"Benoni Defense, Fianchetto Variation, Hastings Defense",https://old.chesstempo.com/gamedb/opening/93,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.g3 Bg7 8.Bg2 O-O 9.O-O Nbd7
"Benoni Defense, Fianchetto Variation, Hastings Defense, Main Line",https://old.chesstempo.com/gamedb/opening/94,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.g3 Bg7 8.Bg2 O-O 9.O-O Nbd7 10.Nd2 a6 11.a4 Re8
"Benoni Defense, Four Pawns Attack",https://old.chesstempo.com/gamedb/opening/95,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Nf3 O-O
"Benoni Defense, Four Pawns Attack, Main Line",https://old.chesstempo.com/gamedb/opening/96,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Nf3 O-O 9.Be2 Re8
"Benoni Defense, Franco-Sicilian Defense",https://old.chesstempo.com/gamedb/opening/97,1.d4 c5 2.d5 e6 3.e4
"Benoni Defense, General",https://old.chesstempo.com/gamedb/opening/99,1.d4 c5
"Benoni Defense, Hromodka System",https://old.chesstempo.com/gamedb/opening/101,1.d4 Nf6 2.c4 c5 3.d5 d6
"Benoni Defense, King Pawn lines",https://old.chesstempo.com/gamedb/opening/102,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4
"Benoni Defense, King's Indian System",https://old.chesstempo.com/gamedb/opening/103,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 g6
"Benoni Defense, Knight's Tour Variation",https://old.chesstempo.com/gamedb/opening/104,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.Nd2
"Benoni Defense, Mikenas Variation",https://old.chesstempo.com/gamedb/opening/105,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.e5
"Benoni Defense, Modern Variation",https://old.chesstempo.com/gamedb/opening/106,1.d4 Nf6 2.c4 c5
"Benoni Defense, Modern Variation",https://old.chesstempo.com/gamedb/opening/107,1.d4 Nf6 2.c4 c5 3.d5 e6
"Benoni Defense, Modern Variation, Snake Variation",https://old.chesstempo.com/gamedb/opening/108,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 Bd6
"Benoni Defense, Old Benoni Defense, Clarendon Court Variation",https://old.chesstempo.com/gamedb/opening/114,1.d4 c5 2.d5 f5
"Benoni Defense, Old Benoni",https://old.chesstempo.com/gamedb/opening/110,1.d4 c5 2.d5 d6
"Benoni Defense, Old Benoni, Pawn Thrust",https://old.chesstempo.com/gamedb/opening/111,1.d4 c5 2.d5 e5
"Benoni Defense, Old Benoni, Russian Variation",https://old.chesstempo.com/gamedb/opening/112,1.d4 c5 2.d5 e5 3.e4 d6
"Benoni Defense, Old Benoni, Schmid Variation",https://old.chesstempo.com/gamedb/opening/113,1.d4 c5 2.d5 d6 3.Nc3 g6
"Benoni Defense, Pawn Storm Variation",https://old.chesstempo.com/gamedb/opening/115,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4
"Benoni Defense, Taimanov Variation",https://old.chesstempo.com/gamedb/opening/118,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Bb5+
"Benoni Defense, Uhlmann Variation",https://old.chesstempo.com/gamedb/opening/119,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.Bg5
"Benoni Defense, Vulture Defense",https://old.chesstempo.com/gamedb/opening/120,1.d4 c5 2.d5 Nf6 3.c4 Ne4
"Benoni Defense, Weenink Variation",https://old.chesstempo.com/gamedb/opening/121,1.d4 Nf6 2.c4 c5 3.dxc5 e6
"Benoni Defense, Woozle",https://old.chesstempo.com/gamedb/opening/122,1.d4 c5 2.d5 Nf6 3.Nc3 Qa5
"Bird Opening, Dutch Variation",https://old.chesstempo.com/gamedb/opening/125,1.f4 d5
"Bird Opening, From Gambit",https://old.chesstempo.com/gamedb/opening/128,1.f4 e5
"Bird Opening, From Gambit, Lasker Variation",https://old.chesstempo.com/gamedb/opening/130,1.f4 e5 2.fxe5 d6 3.exd6 Bxd6 4.Nf3 g5
"Bird Opening, General",https://old.chesstempo.com/gamedb/opening/131,1.f4
"Bird Opening, Lasker Variation",https://old.chesstempo.com/gamedb/opening/137,1.f4 d5 2.Nf3 Nf6 3.e3 c5
"Bishop's Opening, Berlin Defense",https://old.chesstempo.com/gamedb/opening/151,1.e4 e5 2.Bc4 Nf6
"Bishop's Opening, Blanel Gambit",https://old.chesstempo.com/gamedb/opening/153,1.e4 e5 2.Bc4 Nf6 3.Nc3 Nxe4
"Bishop's Opening, Boden-Kieseritsky Gambit",https://old.chesstempo.com/gamedb/opening/154,1.e4 e5 2.Nc3 Nf6 3.Bc4 Nxe4 4.Nf3
"Bishop's Opening, Boi Variation",https://old.chesstempo.com/gamedb/opening/155,1.e4 e5 2.Bc4 Bc5
"Bishop's Opening, General",https://old.chesstempo.com/gamedb/opening/157,1.e4 e5 2.Bc4
"Bishop's Opening, Ponziani Gambit",https://old.chesstempo.com/gamedb/opening/171,1.e4 e5 2.Bc4 Nf6 3.d4
"Bishop's Opening, Urusov Gambit",https://old.chesstempo.com/gamedb/opening/174,1.e4 e5 2.Bc4 Nf6 3.d4 exd4 4.Nf3
"Bishop's Opening, Urusov Gambit, Keidansky Gambit",https://old.chesstempo.com/gamedb/opening/2768,1.e4 e5 2.Bc4 Nf6 3.d4 exd4 4.Nf3 Nxe4 5.Qxd4
"Bishop's Opening, Vienna Hybrid",https://old.chesstempo.com/gamedb/opening/175,1.e4 e5 2.Bc4 Nf6 3.d3 Nc6 4.Nc3
"Bishop's Opening, Vienna Hybrid, Hromadka Variation",https://old.chesstempo.com/gamedb/opening/176,1.e4 e5 2.Bc4 Nf6 3.d3 Nc6 4.Nc3 Bb4 5.Ne2
"Bishop's Opening, Vienna Hybrid, Spielmann Attack",https://old.chesstempo.com/gamedb/opening/177,1.e4 e5 2.Bc4 Nf6 3.d3 Bc5 4.Nc3
"Blackmar-Diemer Gambit, Declined, Langeheinecke Defense",https://old.chesstempo.com/gamedb/opening/188,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 e3
"Blackmar-Diemer Gambit, Euwe Defense",https://old.chesstempo.com/gamedb/opening/192,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 e6
"Blackmar-Diemer Gambit, Netherlands Variation",https://old.chesstempo.com/gamedb/opening/203,1.d4 d5 2.e4 dxe4 3.Nc3 f5
"Blackmar-Diemer Gambit, Ryder Gambit",https://old.chesstempo.com/gamedb/opening/207,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Qxf3
"Blackmar-Diemer Gambit, Teichmann Variation",https://old.chesstempo.com/gamedb/opening/211,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 Bg4
"Blackmar-Diemer Gambit, Vienna Variation",https://old.chesstempo.com/gamedb/opening/212,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 Bf5
"Blackmar-Diemer Gambit, Von Popiel Gambit",https://old.chesstempo.com/gamedb/opening/213,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.Bg5
"Blumenfeld Countergambit, Accepted",https://old.chesstempo.com/gamedb/opening/218,1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 b5 5.dxe6 fxe6 6.cxb5 d5
"Blumenfeld Countergambit, Dus-Chotimursky Variation",https://old.chesstempo.com/gamedb/opening/219,1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 b5 5.Bg5
"Blumenfeld Countergambit, General",https://old.chesstempo.com/gamedb/opening/220,1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 b5
"Blumenfeld Countergambit, Spielmann Variation",https://old.chesstempo.com/gamedb/opening/221,1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 b5 5.Bg5 exd5 6.cxd5 h6
"Bogo-Indian Defense, Exchange Variation",https://old.chesstempo.com/gamedb/opening/2723,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Bxd2+
"Bogo-Indian Defense, Grünfeld Variation",https://old.chesstempo.com/gamedb/opening/223,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Nbd2
"Bogo-Indian Defense, Nimzowitsch Variation",https://old.chesstempo.com/gamedb/opening/225,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Qe7
"Bogo-Indian Defense, Retreat Variation",https://old.chesstempo.com/gamedb/opening/2725,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Be7
"Bogo-Indian Defense, Vitolinsh Variation",https://old.chesstempo.com/gamedb/opening/2719,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 c5
"Bogo-Indian Defense, Wade-Smyslov Variation",https://old.chesstempo.com/gamedb/opening/2718,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 a5
"Borg Defense, General",https://old.chesstempo.com/gamedb/opening/227,1.e4 g5
"Budapest Defense, Adler Variation",https://old.chesstempo.com/gamedb/opening/231,1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Nf3
"Budapest Defense, Alekhine Variation",https://old.chesstempo.com/gamedb/opening/232,1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4
"Budapest Defense, Alekhine Variation, Abonyi Variation",https://old.chesstempo.com/gamedb/opening/233,1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4 Nxe5 5.f4 Nec6
"Budapest Defense, Fajarowicz Variation",https://old.chesstempo.com/gamedb/opening/237,1.d4 Nf6 2.c4 e5 3.dxe5 Ne4
"Budapest Defense, General",https://old.chesstempo.com/gamedb/opening/238,1.d4 Nf6 2.c4 e5 3.dxe5 Ng4
"Budapest Defense, Rubinstein Variation",https://old.chesstempo.com/gamedb/opening/239,1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Bf4
"Caro-Kann Defense, Accelerated Panov Attack",https://old.chesstempo.com/gamedb/opening/241,1.e4 c6 2.c4 d5
"Caro-Kann Defense, Accelerated Panov Attack",https://old.chesstempo.com/gamedb/opening/240,1.e4 c6 2.c4
"Caro-Kann Defense, Accelerated Panov Attack, Modern Variation",https://old.chesstempo.com/gamedb/opening/242,1.e4 c6 2.c4 d5 3.exd5 cxd5 4.cxd5 Nf6
"Caro-Kann Defense, Accelerated Panov Attack, Open Variation",https://old.chesstempo.com/gamedb/opening/243,1.e4 c6 2.c4 e5
"Caro-Kann Defense, Advance Variation",https://old.chesstempo.com/gamedb/opening/245,1.e4 c6 2.d4 d5 3.e5
"Caro-Kann Defense, Advance Variation, Bayonet Attack",https://old.chesstempo.com/gamedb/opening/246,1.e4 c6 2.d4 d5 3.e5 Bf5 4.g4
"Caro-Kann Defense, Advance Variation, Botvinnik-Carls Defense",https://old.chesstempo.com/gamedb/opening/247,1.e4 c6 2.d4 d5 3.e5 c5
"Caro-Kann Defense, Advance Variation, Bronstein Variation",https://old.chesstempo.com/gamedb/opening/248,1.e4 c6 2.d4 d5 3.e5 Bf5 4.Ne2
"Caro-Kann Defense, Advance Variation, Short Variation",https://old.chesstempo.com/gamedb/opening/250,1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nf3
"Caro-Kann Defense, Advance Variation, Tal Variation",https://old.chesstempo.com/gamedb/opening/251,1.e4 c6 2.d4 d5 3.e5 Bf5 4.h4
"Caro-Kann Defense, Advance Variation, Van der Wiel Attack",https://old.chesstempo.com/gamedb/opening/252,1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nc3
"Caro-Kann Defense, Advance Variation, Van der Wiel Attack, Bishop Hunt",https://old.chesstempo.com/gamedb/opening/253,1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nc3 e6 5.g4 Bg6 6.Nge2 c5 7.h4
"Caro-Kann Defense, Advance Variation, Van der Wiel Attack, Dreyev Defense",https://old.chesstempo.com/gamedb/opening/254,1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nc3 Qb6
"Caro-Kann Defense, Breyer Variation",https://old.chesstempo.com/gamedb/opening/256,1.e4 c6 2.d3
"Caro-Kann Defense, Bronstein-Larsen Variation",https://old.chesstempo.com/gamedb/opening/258,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ gxf6
"Caro-Kann Defense, Classical Variation",https://old.chesstempo.com/gamedb/opening/259,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5
"Caro-Kann Defense, Classical Variation, Flohr Variation",https://old.chesstempo.com/gamedb/opening/260,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.Nh3
"Caro-Kann Defense, Classical Variation, Lobron System",https://old.chesstempo.com/gamedb/opening/261,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4 h6 7.Nf3 Nd7 8.h5 Bh7 9.Bd3 Bxd3 10.Qxd3 e6 11.Bd2 Ngf6 12.O-O-O Be7
"Caro-Kann Defense, Classical Variation, Main lines",https://old.chesstempo.com/gamedb/opening/262,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4
"Caro-Kann Defense, Classical Variation, Maroczy Attack",https://old.chesstempo.com/gamedb/opening/263,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.f4
"Caro-Kann Defense, Classical Variation, Seirawan Variation",https://old.chesstempo.com/gamedb/opening/264,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4 h6 7.Nf3 Nd7 8.h5 Bh7 9.Bd3 Bxd3 10.Qxd3
"Caro-Kann Defense, De Bruycker Defense",https://old.chesstempo.com/gamedb/opening/265,1.e4 c6 2.d4 Na6
"Caro-Kann Defense, Euwe Attack",https://old.chesstempo.com/gamedb/opening/2866,1.e4 c6 2.b3
"Caro-Kann Defense, Exchange Variation, Rubinstein Variation",https://old.chesstempo.com/gamedb/opening/267,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.Bd3 Nc6 5.c3 Nf6 6.Bf4
"Caro-Kann Defense, Exchange Variation",https://old.chesstempo.com/gamedb/opening/268,1.e4 c6 2.d4 d5 3.exd5
"Caro-Kann Defense, Finnish Variation",https://old.chesstempo.com/gamedb/opening/270,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 h6
"Caro-Kann Defense, Forgacs Variation",https://old.chesstempo.com/gamedb/opening/271,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ exf6 6.Bc4
"Caro-Kann Defense, General",https://old.chesstempo.com/gamedb/opening/272,1.e4 c6
"Caro-Kann Defense, Goldman Variation",https://old.chesstempo.com/gamedb/opening/273,1.e4 c6 2.Nc3 d5 3.Qf3
"Caro-Kann Defense, Gurgenidze Counterattack",https://old.chesstempo.com/gamedb/opening/274,1.e4 c6 2.d4 d5 3.Nc3 b5
"Caro-Kann Defense, Gurgenidze System",https://old.chesstempo.com/gamedb/opening/275,1.e4 c6 2.d4 d5 3.Nc3 g6
"Caro-Kann Defense, Hillbilly Attack",https://old.chesstempo.com/gamedb/opening/277,1.e4 c6 2.Bc4
